100 4950 100000 672
B7 I4 661
B7 I5 655
B7 I6 532
B7 I7 316
B7 I8 305
B7 I9 659
B7 J0 510
B7 J1 531
B7 J2 714
B7 J3 452
B7 J4 457
B7 J5 787
B7 J6 476
B7 J7 517
B7 J8 657
B7 J9 504
B8 B9 775
B8 C0 392
B8 C1 333
B8 C2 103
B8 C3 220
B8 C4 110
B8 C5 190
B8 C6 334
B8 C7 1099
B8 C8 497
B8 C9 557
B8 D0 119
B8 D1 574
B8 D2 178
B8 D3 814
B8 D4 326
B8 D5 474
B8 D6 969
B8 D7 211
B8 D8 85
B8 D9 184
B8 E0 691
B8 E1 1129
B8 E2 224
B8 E3 757
B8 E4 349
B8 E5 684
B8 E6 332
B8 E7 166
B8 E8 186
B8 E9 220
B8 F0 624
B8 F1 430
B8 F2 1088
B8 F3 395
B8 F4 684
B8 F5 812
B8 F6 151
B8 F7 722
B8 F8 1144
B8 F9 888
B8 G0 1031
B8 G1 935
B8 G2 739
B8 G3 700
B8 G4 221
B8 G5 378
B8 G6 681
B8 G7 384
B8 G8 204
B8 G9 408
B8 H0 536
B8 H1 781
B8 H2 216
B8 H3 164
B8 H4 120
B8 H5 874
B8 H6 534
B8 H7 153
B8 H8 708
B8 H9 222
B8 I0 225
B8 I1 652
B8 I2 120
B8 I3 623
B8 I4 732
B8 I5 726
B8 I6 228
B8 I7 387
B8 I8 376
B8 I9 730
B8 J0 206
B8 J1 227
B8 J2 785
B8 J3 148
B8 J4 528
B8 J5 858
B8 J6 354
B8 J7 213
B8 J8 728
B8 J9 200
B9 C0 558
B9 C1 618
B9 C2 844
B9 C3 692
B9 C4 851
B9 C5 931
B9 C6 886
B9 C7 759
B9 C8 888
B9 C9 911
B9 D0 860
B9 D1 567
B9 D2 919
B9 D3 667
B9 D4 638
B9 D5 509
B9 D6 720
B9 D7 952
B9 D8 726
B9 D9 925
B9 E0 586
B9 E1 789
B9 E2 965
B9 E3 793
B9 E4 677
B9 E5 930
B9 E6 671
B9 E7 907
B9 E8 927
B9 E9 961
B9 F0 814
B9 F1 592
B9 F2 748
B9 F3 427
B9 F4 903
B9 F5 472
B9 F6 892
B9 F7 900
B9 F8 804
B9 F9 548
B9 G0 691
B9 G1 595
B9 G2 682
B9 G3 515
B9 G4 962
B9 G5 961
B9 G6 845
B9 G7 424
B9 G8 945
B9 G9 450
B9 H0 922
B9 H1 666
B9 H2 957
B9 H3 905
B9 H4 861
B9 H5 534
B9 H6 899
B9 H7 865
B9 H8 778
B9 H9 963
B9 I0 966
B9 I1 592
B9 I2 861
B9 I3 528
B9 I4 392
B9 I5 386
B9 I6 969
B9 I7 728
B9 I8 530
B9 I9 965
B9 J0 947
B9 J1 968
B9 J2 445
B9 J3 889
B9 J4 502
B9 J5 518
B9 J6 913
B9 J7 954
B9 J8 832
B9 J9 941
C0 C1 235
C0 C2 461
C0 C3 309
C0 C4 468
C0 C5 548
C0 C6 503
C0 C7 882
C0 C8 505
C0 C9 528
C0 D0 477
C0 D1 357
C0 D2 536
C0 D3 597
C0 D4 255
C0 D5 257
C0 D6 752
C0 D7 569
C0 D8 343
C0 D9 542
C0 E0 474
C0 E1 912
C0 E2 582
C0 E3 540
C0 E4 294
C0 E5 547
C0 E6 288
C0 E7 524
C0 E8 544
C0 E9 578
C0 F0 431
C0 F1 213
C0 F2 871
C0 F3 178
C0 F4 520
C0 F5 595
C0 F6 509
C0 F7 517
C0 F8 927
C0 F9 671
C0 G0 814
C0 G1 718
C0 G2 522
C0 G3 483
C0 G4 579
C0 G5 578
C0 G6 464
C0 G7 167
C0 G8 562
C0 G9 191
C0 H0 539
C0 H1 564
C0 H2 574
C0 H3 522
C0 H4 478
C0 H5 657
C0 H6 516
C0 H7 482
C0 H8 491
C0 H9 580
C0 I0 583
C0 I1 435
C0 I2 478
C0 I3 406
C0 I4 515
C0 I5 509
C0 I6 586
C0 I7 345
C0 I8 159
C0 I9 582
C0 J0 564
C0 J1 585
C0 J2 568
C0 J3 506
C0 J4 311
C0 J5 641
C0 J6 530
C0 J7 571
C0 J8 511
C0 J9 558
C1 C2 402
C1 C3 250
C1 C4 409
C1 C5 489
C1 C6 444
C1 C7 942
C1 C8 446
C1 C9 469
C1 D0 418
C1 D1 417
C1 D2 477
C1 D3 657
C1 D4 196
C1 D5 317
C1 D6 812
C1 D7 510
C1 D8 284
C1 D9 483
C1 E0 534
C1 E1 972
C1 E2 523
C1 E3 600
C1 E4 235
C1 E5 527
C1 E6 229
C1 E7 465
C1 E8 485
C1 E9 519
C1 F0 467
C1 F1 273
C1 F2 931
C1 F3 238
C1 F4 527
C1 F5 655
C1 F6 450
C1 F7 565
C1 F8 987
C1 F9 731
C1 G0 874
C1 G1 778
C1 G2 582
C1 G3 543
C1 G4 520
C1 G5 519
C1 G6 524
C1 G7 227
C1 G8 503
C1 G9 251
C1 H0 480
C1 H1 624
C1 H2 515
C1 H3 463
C1 H4 419
C1 H5 717
C1 H6 457
C1 H7 423
C1 H8 551
C1 H9 521
C1 I0 524
C1 I1 495
C1 I2 419
C1 I3 466
C1 I4 575
C1 I5 569
C1 I6 527
C1 I7 286
C1 I8 219
C1 I9 573
C1 J0 505
C1 J1 526
C1 J2 628
C1 J3 447
C1 J4 371
C1 J5 701
C1 J6 471
C1 J7 512
C1 J8 571
C1 J9 499
C2 C3 289
C2 C4 150
C2 C5 230
C2 C6 403
C2 C7 1168
C2 C8 566
C2 C9 626
C2 D0 159
C2 D1 643
C2 D2 218
C2 D3 883
C2 D4 395
C2 D5 543
C2 D6 1038
C2 D7 251
C2 D8 154
C2 D9 224
C2 E0 760
C2 E1 1198
C2 E2 264
C2 E3 826
C2 E4 418
C2 E5 753
C2 E6 401
C2 E7 206
C2 E8 226
C2 E9 260
C2 F0 693
C2 F1 499
C2 F2 1157
C2 F3 464
C2 F4 753
C2 F5 881
C2 F6 191
C2 F7 791
C2 F8 1213
C2 F9 957
C2 G0 1100
C2 G1 1004
C2 G2 808
C2 G3 769
C2 G4 261
C2 G5 447
C2 G6 750
C2 G7 453
C2 G8 244
C2 G9 477
C2 H0 605
C2 H1 850
C2 H2 256
C2 H3 204
C2 H4 160
C2 H5 943
C2 H6 603
C2 H7 222
C2 H8 777
C2 H9 262
C2 I0 265
C2 I1 721
C2 I2 160
C2 I3 692
C2 I4 801
C2 I5 795
C2 I6 268
C2 I7 456
C2 I8 445
C2 I9 799
C2 J0 246
C2 J1 267
C2 J2 854
C2 J3 188
C2 J4 597
C2 J5 927
C2 J6 423
C2 J7 277
C2 J8 797
C2 J9 240
C3 C4 296
C3 C5 376
C3 C6 331
C3 C7 1016
C3 C8 414
C3 C9 474
C3 D0 305
C3 D1 491
C3 D2 364
C3 D3 731
C3 D4 243
C3 D5 391
C3 D6 886
C3 D7 397
C3 D8 171
C3 D9 370
C3 E0 608
C3 E1 1046
C3 E2 410
C3 E3 674
C3 E4 266
C3 E5 601
C3 E6 249
C3 E7 352
C3 E8 372
C3 E9 406
C3 F0 541
C3 F1 347
C3 F2 1005
C3 F3 312
C3 F4 601
C3 F5 729
C3 F6 337
C3 F7 639
C3 F8 1061
C3 F9 805
C3 G0 948
C3 G1 852
C3 G2 656
C3 G3 617
C3 G4 407
C3 G5 406
C3 G6 598
C3 G7 301
C3 G8 390
C3 G9 325
C3 H0 453
C3 H1 698
C3 H2 402
C3 H3 350
C3 H4 306
C3 H5 791
C3 H6 451
C3 H7 310
C3 H8 625
C3 H9 408
C3 I0 411
C3 I1 569
C3 I2 306
C3 I3 540
C3 I4 649
C3 I5 643
C3 I6 414
C3 I7 304
C3 I8 293
C3 I9 647
C3 J0 392
C3 J1 413
C3 J2 702
C3 J3 334
C3 J4 445
C3 J5 775
C3 J6 358
C3 J7 399
C3 J8 645
C3 J9 386
C4 C5 98
C4 C6 410
C4 C7 1175
C4 C8 573
C4 C9 633
C4 D0 149
C4 D1 650
C4 D2 172
C4 D3 890
C4 D4 402
C4 D5 550
C4 D6 1045
C4 D7 152
C4 D8 161
C4 D9 175
C4 E0 767
C4 E1 1205
C4 E2 132
C4 E3 833
C4 E4 425
C4 E5 760
C4 E6 408
C4 E7 74
C4 E8 94
C4 E9 128
C4 F0 700
C4 F1 506
C4 F2 1164
C4 F3 471
C4 F4 760
C4 F5 888
C4 F6 59
C4 F7 798
C4 F8 1220
C4 F9 964
C4 G0 1107
C4 G1 1011
C4 G2 815
C4 G3 776
C4 G4 129
C4 G5 454
C4 G6 757
C4 G7 460
C4 G8 194
C4 G9 484
C4 H0 612
C4 H1 857
C4 H2 124
C4 H3 72
C4 H4 28
C4 H5 950
C4 H6 610
C4 H7 229
C4 H8 784
C4 H9 130
C4 I0 133
C4 I1 728
C4 I2 28
C4 I3 699
C4 I4 808
C4 I5 802
C4 I6 136
C4 I7 463
C4 I8 452
C4 I9 806
C4 J0 131
C4 J1 135
C4 J2 861
C4 J3 89
C4 J4 604
C4 J5 934
C4 J6 430
C4 J7 284
C4 J8 804
C4 J9 108
C5 C6 490
C5 C7 1255
C5 C8 653
C5 C9 713
C5 D0 229
C5 D1 730
C5 D2 252
C5 D3 970
C5 D4 482
C5 D5 630
C5 D6 1125
C5 D7 232
C5 D8 241
C5 D9 255
C5 E0 847
C5 E1 1285
C5 E2 104
C5 E3 913
C5 E4 505
C5 E5 840
C5 E6 488
C5 E7 145
C5 E8 66
C5 E9 130
C5 F0 780
C5 F1 586
C5 F2 1244
C5 F3 551
C5 F4 840
C5 F5 968
C5 F6 108
C5 F7 878
C5 F8 1300
C5 F9 1044
C5 G0 1187
C5 G1 1091
C5 G2 895
C5 G3 856
C5 G4 101
C5 G5 534
C5 G6 837
C5 G7 540
C5 G8 274
C5 G9 564
C5 H0 692
C5 H1 937
C5 H2 180
C5 H3 44
C5 H4 83
C5 H5 1030
C5 H6 690
C5 H7 309
C5 H8 864
C5 H9 102
C5 I0 105
C5 I1 808
C5 I2 88
C5 I3 779
C5 I4 888
C5 I5 882
C5 I6 108
C5 I7 543
C5 I8 532
C5 I9 886
C5 J0 211
C5 J1 107
C5 J2 941
C5 J3 169
C5 J4 684
C5 J5 1014
C5 J6 510
C5 J7 364
C5 J8 884
C5 J9 80
C6 C7 1210
C6 C8 608
C6 C9 668
C6 D0 419
C6 D1 685
C6 D2 478
C6 D3 925
C6 D4 437
C6 D5 585
C6 D6 1080
C6 D7 511
C6 D8 285
C6 D9 484
C6 E0 802
C6 E1 1240
C6 E2 524
C6 E3 868
C6 E4 460
C6 E5 795
C6 E6 443
C6 E7 466
C6 E8 486
C6 E9 520
C6 F0 735
C6 F1 541
C6 F2 1199
C6 F3 506
C6 F4 795
C6 F5 923
C6 F6 451
C6 F7 833
C6 F8 1255
C6 F9 999
C6 G0 1142
C6 G1 1046
C6 G2 850
C6 G3 811
C6 G4 521
C6 G5 520
C6 G6 792
C6 G7 495
C6 G8 504
C6 G9 519
C6 H0 647
C6 H1 892
C6 H2 516
C6 H3 464
C6 H4 420
C6 H5 985
C6 H6 645
C6 H7 424
C6 H8 819
C6 H9 522
C6 I0 525
C6 I1 763
C6 I2 420
C6 I3 734
C6 I4 843
C6 I5 837
C6 I6 528
C6 I7 498
C6 I8 487
C6 I9 841
C6 J0 506
C6 J1 527
C6 J2 896
C6 J3 448
C6 J4 639
C6 J5 969
C6 J6 472
C6 J7 513
C6 J8 839
C6 J9 500
C7 C8 1212
C7 C9 1235
C7 D0 1184
C7 D1 891
C7 D2 1243
C7 D3 991
C7 D4 962
C7 D5 833
C7 D6 1044
C7 D7 1276
C7 D8 1050
C7 D9 1249
C7 E0 910
C7 E1 779
C7 E2 1289
C7 E3 1117
C7 E4 1001
C7 E5 1254
C7 E6 995
C7 E7 1231
C7 E8 1251
C7 E9 1285
C7 F0 1138
C7 F1 916
C7 F2 723
C7 F3 751
C7 F4 1227
C7 F5 628
C7 F6 1216
C7 F7 1224
C7 F8 840
C7 F9 621
C7 G0 963
C7 G1 657
C7 G2 1006
C7 G3 839
C7 G4 1286
C7 G5 1285
C7 G6 1169
C7 G7 748
C7 G8 1269
C7 G9 774
C7 H0 1246
C7 H1 990
C7 H2 1281
C7 H3 1229
C7 H4 1185
C7 H5 827
C7 H6 1223
C7 H7 1189
C7 H8 1102
C7 H9 1287
C7 I0 1290
C7 I1 916
C7 I2 1185
C7 I3 852
C7 I4 703
C7 I5 697
C7 I6 1293
C7 I7 1052
C7 I8 854
C7 I9 1289
C7 J0 1271
C7 J1 1292
C7 J2 715
C7 J3 1213
C7 J4 826
C7 J5 800
C7 J6 1237
C7 J7 1278
C7 J8 1156
C7 J9 1265
C8 C9 670
C8 D0 582
C8 D1 687
C8 D2 641
C8 D3 927
C8 D4 439
C8 D5 587
C8 D6 1082
C8 D7 674
C8 D8 448
C8 D9 647
C8 E0 804
C8 E1 1242
C8 E2 687
C8 E3 870
C8 E4 462
C8 E5 797
C8 E6 445
C8 E7 629
C8 E8 649
C8 E9 683
C8 F0 737
C8 F1 543
C8 F2 1201
C8 F3 508
C8 F4 797
C8 F5 925
C8 F6 614
C8 F7 835
C8 F8 1257
C8 F9 1001
C8 G0 1144
C8 G1 1048
C8 G2 852
C8 G3 813
C8 G4 684
C8 G5 683
C8 G6 794
C8 G7 497
C8 G8 667
C8 G9 521
C8 H0 649
C8 H1 894
C8 H2 679
C8 H3 627
C8 H4 583
C8 H5 987
C8 H6 647
C8 H7 587
C8 H8 821
C8 H9 685
C8 I0 688
C8 I1 765
C8 I2 583
C8 I3 736
C8 I4 845
C8 I5 839
C8 I6 691
C8 I7 500
C8 I8 489
C8 I9 843
C8 J0 669
C8 J1 690
C8 J2 898
C8 J3 611
C8 J4 641
C8 J5 971
C8 J6 635
C8 J7 676
C8 J8 841
C8 J9 663
C9 D0 642
C9 D1 710
C9 D2 701
C9 D3 950
C9 D4 462
C9 D5 610
C9 D6 1105
C9 D7 734
C9 D8 508
C9 D9 707
C9 E0 827
C9 E1 1265
C9 E2 747
C9 E3 893
C9 E4 485
C9 E5 820
C9 E6 468
C9 E7 689
C9 E8 709
C9 E9 743
C9 F0 760
C9 F1 566
C9 F2 1224
C9 F3 531
C9 F4 820
C9 F5 948
C9 F6 674
C9 F7 858
C9 F8 1280
C9 F9 1024
C9 G0 1167
C9 G1 1071
C9 G2 875
C9 G3 836
C9 G4 744
C9 G5 743
C9 G6 817
C9 G7 520
C9 G8 727
C9 G9 544
C9 H0 704
C9 H1 917
C9 H2 739
C9 H3 687
C9 H4 643
C9 H5 1010
C9 H6 681
C9 H7 647
C9 H8 844
C9 H9 745
C9 I0 748
C9 I1 788
C9 I2 643
C9 I3 759
C9 I4 868
C9 I5 862
C9 I6 751
C9 I7 523
C9 I8 512
C9 I9 866
C9 J0 729
C9 J1 750
C9 J2 921
C9 J3 671
C9 J4 664
C9 J5 994
C9 J6 695
C9 J7 736
C9 J8 864
C9 J9 723
D0 D1 659
D0 D2 217
D0 D3 899
D0 D4 411
D0 D5 559
D0 D6 1054
D0 D7 250
D0 D8 170
D0 D9 223
D0 E0 776
D0 E1 1214
D0 E2 263
D0 E3 842
D0 E4 434
D0 E5 769
D0 E6 417
D0 E7 205
D0 E8 225
D0 E9 259
D0 F0 709
D0 F1 515
D0 F2 1173
D0 F3 480
D0 F4 769
D0 F5 897
D0 F6 190
D0 F7 807
D0 F8 1229
D0 F9 973
D0 G0 1116
D0 G1 1020
D0 G2 824
D0 G3 785
D0 G4 260
D0 G5 463
D0 G6 766
D0 G7 469
D0 G8 243
D0 G9 493
D0 H0 621
D0 H1 866
D0 H2 255
D0 H3 203
D0 H4 159
D0 H5 959
D0 H6 619
D0 H7 238
D0 H8 793
D0 H9 261
D0 I0 264
D0 I1 737
D0 I2 159
D0 I3 708
D0 I4 817
D0 I5 811
D0 I6 267
D0 I7 472
D0 I8 461
D0 I9 815
D0 J0 245
D0 J1 266
D0 J2 870
D0 J3 187
D0 J4 613
D0 J5 943
D0 J6 439
D0 J7 293
D0 J8 813
D0 J9 239
D1 D2 718
D1 D3 606
D1 D4 437
D1 D5 308
D1 D6 761
D1 D7 751
D1 D8 525
D1 D9 724
D1 E0 483
D1 E1 921
D1 E2 764
D1 E3 592
D1 E4 476
D1 E5 729
D1 E6 470
D1 E7 706
D1 E8 726
D1 E9 760
D1 F0 613
D1 F1 391
D1 F2 880
D1 F3 226
D1 F4 702
D1 F5 604
D1 F6 691
D1 F7 699
D1 F8 936
D1 F9 680
D1 G0 823
D1 G1 727
D1 G2 531
D1 G3 492
D1 G4 761
D1 G5 760
D1 G6 644
D1 G7 223
D1 G8 744
D1 G9 249
D1 H0 721
D1 H1 573
D1 H2 756
D1 H3 704
D1 H4 660
D1 H5 666
D1 H6 698
D1 H7 664
D1 H8 577
D1 H9 762
D1 I0 765
D1 I1 444
D1 I2 660
D1 I3 415
D1 I4 524
D1 I5 518
D1 I6 768
D1 I7 527
D1 I8 329
D1 I9 764
D1 J0 746
D1 J1 767
D1 J2 577
D1 J3 688
D1 J4 320
D1 J5 650
D1 J6 712
D1 J7 753
D1 J8 631
D1 J9 740
D2 D3 958
D2 D4 470
D2 D5 618
D2 D6 1113
D2 D7 273
D2 D8 229
D2 D9 246
D2 E0 835
D2 E1 1273
D2 E2 286
D2 E3 901
D2 E4 493
D2 E5 828
D2 E6 476
D2 E7 228
D2 E8 248
D2 E9 282
D2 F0 768
D2 F1 574
D2 F2 1232
D2 F3 539
D2 F4 828
D2 F5 956
D2 F6 213
D2 F7 866
D2 F8 1288
D2 F9 1032
D2 G0 1175
D2 G1 1079
D2 G2 883
D2 G3 844
D2 G4 283
D2 G5 522
D2 G6 825
D2 G7 528
D2 G8 266
D2 G9 552
D2 H0 680
D2 H1 925
D2 H2 278
D2 H3 226
D2 H4 182
D2 H5 1018
D2 H6 678
D2 H7 297
D2 H8 852
D2 H9 284
D2 I0 287
D2 I1 796
D2 I2 182
D2 I3 767
D2 I4 876
D2 I5 870
D2 I6 290
D2 I7 531
D2 I8 520
D2 I9 874
D2 J0 268
D2 J1 289
D2 J2 929
D2 J3 210
D2 J4 672
D2 J5 1002
D2 J6 498
D2 J7 352
D2 J8 872
D2 J9 262
D3 D4 677
D3 D5 548
D3 D6 861
D3 D7 991
D3 D8 765
D3 D9 964
D3 E0 625
D3 E1 1021
D3 E2 1004
D3 E3 832
D3 E4 716
D3 E5 969
D3 E6 710
D3 E7 946
D3 E8 966
D3 E9 1000
D3 F0 853
D3 F1 631
D3 F2 980
D3 F3 466
D3 F4 942
D3 F5 704
D3 F6 931
D3 F7 939
D3 F8 1036
D3 F9 780
D3 G0 923
D3 G1 827
D3 G2 721
D3 G3 592
D3 G4 1001
D3 G5 1000
D3 G6 884
D3 G7 463
D3 G8 984
D3 G9 489
D3 H0 961
D3 H1 705
D3 H2 996
D3 H3 944
D3 H4 900
D3 H5 766
D3 H6 938
D3 H7 904
D3 H8 817
D3 H9 1002
D3 I0 1005
D3 I1 631
D3 I2 900
D3 I3 567
D3 I4 624
D3 I5 618
D3 I6 1008
D3 I7 767
D3 I8 569
D3 I9 1004
D3 J0 986
D3 J1 1007
D3 J2 677
D3 J3 928
D3 J4 541
D3 J5 750
D3 J6 952
D3 J7 993
D3 J8 871
D3 J9 980
D4 D5 337
D4 D6 832
D4 D7 503
D4 D8 277
D4 D9 476
D4 E0 554
D4 E1 992
D4 E2 516
D4 E3 620
D4 E4 228
D4 E5 547
D4 E6 222
D4 E7 458
D4 E8 478
D4 E9 512
D4 F0 487
D4 F1 293
D4 F2 951
D4 F3 258
D4 F4 547
D4 F5 675
D4 F6 443
D4 F7 585
D4 F8 1007
D4 F9 751
D4 G0 894
D4 G1 798
D4 G2 602
D4 G3 563
D4 G4 513
D4 G5 512
D4 G6 544
D4 G7 247
D4 G8 496
D4 G9 271
D4 H0 473
D4 H1 644
D4 H2 508
D4 H3 456
D4 H4 412
D4 H5 737
D4 H6 450
D4 H7 416
D4 H8 571
D4 H9 514
D4 I0 517
D4 I1 515
D4 I2 412
D4 I3 486
D4 I4 595
D4 I5 589
D4 I6 520
D4 I7 279
D4 I8 239
D4 I9 593
D4 J0 498
D4 J1 519
D4 J2 648
D4 J3 440
D4 J4 391
D4 J5 721
D4 J6 464
D4 J7 505
D4 J8 591
D4 J9 492
D5 D6 703
D5 D7 651
D5 D8 425
D5 D9 624
D5 E0 425
D5 E1 863
D5 E2 664
D5 E3 492
D5 E4 376
D5 E5 629
D5 E6 370
D5 E7 606
D5 E8 626
D5 E9 660
D5 F0 513
D5 F1 291
D5 F2 822
D5 F3 129
D5 F4 602
D5 F5 546
D5 F6 591
D5 F7 599
D5 F8 878
D5 F9 622
D5 G0 765
D5 G1 669
D5 G2 473
D5 G3 434
D5 G4 661
D5 G5 660
D5 G6 544
D5 G7 123
D5 G8 644
D5 G9 149
D5 H0 621
D5 H1 515
D5 H2 656
D5 H3 604
D5 H4 560
D5 H5 608
D5 H6 598
D5 H7 564
D5 H8 477
D5 H9 662
D5 I0 665
D5 I1 386
D5 I2 560
D5 I3 357
D5 I4 466
D5 I5 460
D5 I6 668
D5 I7 427
D5 I8 229
D5 I9 664
D5 J0 646
D5 J1 667
D5 J2 519
D5 J3 588
D5 J4 262
D5 J5 592
D5 J6 612
D5 J7 653
D5 J8 531
D5 J9 640
D6 D7 1146
D6 D8 920
D6 D9 1119
D6 E0 780
D6 E1 1074
D6 E2 1159
D6 E3 987
D6 E4 871
D6 E5 1124
D6 E6 865
D6 E7 1101
D6 E8 1121
D6 E9 1155
D6 F0 1008
D6 F1 786
D6 F2 1033
D6 F3 621
D6 F4 1097
D6 F5 757
D6 F6 1086
D6 F7 1094
D6 F8 1089
D6 F9 833
D6 G0 976
D6 G1 880
D6 G2 876
D6 G3 709
D6 G4 1156
D6 G5 1155
D6 G6 1039
D6 G7 618
D6 G8 1139
D6 G9 644
D6 H0 1116
D6 H1 860
D6 H2 1151
D6 H3 1099
D6 H4 1055
D6 H5 819
D6 H6 1093
D6 H7 1059
D6 H8 972
D6 H9 1157
D6 I0 1160
D6 I1 786
D6 I2 1055
D6 I3 722
D6 I4 677
D6 I5 671
D6 I6 1163
D6 I7 922
D6 I8 724
D6 I9 1159
D6 J0 1141
D6 J1 1162
D6 J2 730
D6 J3 1083
D6 J4 696
D6 J5 803
D6 J6 1107
D6 J7 1148
D6 J8 1026
D6 J9 1135
D7 D8 262
D7 D9 276
D7 E0 868
D7 E1 1306
D7 E2 266
D7 E3 934
D7 E4 526
D7 E5 861
D7 E6 509
D7 E7 208
D7 E8 228
D7 E9 262
D7 F0 801
D7 F1 607
D7 F2 1265
D7 F3 572
D7 F4 861
D7 F5 989
D7 F6 193
D7 F7 899
D7 F8 1321
D7 F9 1065
D7 G0 1208
D7 G1 1112
D7 G2 916
D7 G3 877
D7 G4 263
D7 G5 555
D7 G6 858
D7 G7 561
D7 G8 295
D7 G9 585
D7 H0 713
D7 H1 958
D7 H2 258
D7 H3 206
D7 H4 162
D7 H5 1051
D7 H6 711
D7 H7 330
D7 H8 885
D7 H9 264
D7 I0 267
D7 I1 829
D7 I2 162
D7 I3 800
D7 I4 909
D7 I5 903
D7 I6 270
D7 I7 564
D7 I8 553
D7 I9 907
D7 J0 248
D7 J1 269
D7 J2 962
D7 J3 190
D7 J4 705
D7 J5 1035
D7 J6 531
D7 J7 385
D7 J8 905
D7 J9 242
D8 D9 235
D8 E0 642
D8 E1 1080
D8 E2 275
D8 E3 708
D8 E4 300
D8 E5 635
D8 E6 283
D8 E7 217
D8 E8 237
D8 E9 271
D8 F0 575
D8 F1 381
D8 F2 1039
D8 F3 346
D8 F4 635
D8 F5 763
D8 F6 202
D8 F7 673
D8 F8 1095
D8 F9 839
D8 G0 982
D8 G1 886
D8 G2 690
D8 G3 651
D8 G4 272
D8 G5 329
D8 G6 632
D8 G7 335
D8 G8 255
D8 G9 359
D8 H0 487
D8 H1 732
D8 H2 267
D8 H3 215
D8 H4 171
D8 H5 825
D8 H6 485
D8 H7 175
D8 H8 659
D8 H9 273
D8 I0 276
D8 I1 603
D8 I2 171
D8 I3 574
D8 I4 683
D8 I5 677
D8 I6 279
D8 I7 338
D8 I8 327
D8 I9 681
D8 J0 257
D8 J1 278
D8 J2 736
D8 J3 199
D8 J4 479
D8 J5 809
D8 J6 305
D8 J7 264
D8 J8 679
D8 J9 251
D9 E0 841
D9 E1 1279
D9 E2 289
D9 E3 907
D9 E4 499
D9 E5 834
D9 E6 482
D9 E7 231
D9 E8 251
D9 E9 285
D9 F0 774
D9 F1 580
D9 F2 1238
D9 F3 545
D9 F4 834
D9 F5 962
D9 F6 216
D9 F7 872
D9 F8 1294
D9 F9 1038
D9 G0 1181
D9 G1 1085
D9 G2 889
D9 G3 850
D9 G4 286
D9 G5 528
D9 G6 831
D9 G7 534
D9 G8 269
D9 G9 558
D9 H0 686
D9 H1 931
D9 H2 281
D9 H3 229
D9 H4 185
D9 H5 1024
D9 H6 684
D9 H7 303
D9 H8 858
D9 H9 287
D9 I0 290
D9 I1 802
D9 I2 185
D9 I3 773
D9 I4 882
D9 I5 876
D9 I6 293
D9 I7 537
D9 I8 526
D9 I9 880
D9 J0 271
D9 J1 292
D9 J2 935
D9 J3 213
D9 J4 678
D9 J5 1008
D9 J6 504
D9 J7 358
D9 J8 878
D9 J9 265
E0 E1 940
E0 E2 881
E0 E3 709
E0 E4 593
E0 E5 846
E0 E6 587
E0 E7 823
E0 E8 843
E0 E9 877
E0 F0 730
E0 F1 508
E0 F2 899
E0 F3 343
E0 F4 819
E0 F5 623
E0 F6 808
E0 F7 816
E0 F8 955
E0 F9 699
E0 G0 842
E0 G1 746
E0 G2 598
E0 G3 511
E0 G4 878
E0 G5 877
E0 G6 761
E0 G7 340
E0 G8 861
E0 G9 366
E0 H0 838
E0 H1 592
E0 H2 873
E0 H3 821
E0 H4 777
E0 H5 685
E0 H6 815
E0 H7 781
E0 H8 694
E0 H9 879
E0 I0 882
E0 I1 508
E0 I2 777
E0 I3 444
E0 I4 543
E0 I5 537
E0 I6 885
E0 I7 644
E0 I8 446
E0 I9 881
E0 J0 863
E0 J1 884
E0 J2 596
E0 J3 805
E0 J4 418
E0 J5 669
E0 J6 829
E0 J7 870
E0 J8 748
E0 J9 857
E1 E2 1319
E1 E3 1147
E1 E4 1031
E1 E5 1284
E1 E6 1025
E1 E7 1261
E1 E8 1281
E1 E9 1315
E1 F0 1168
E1 F1 946
E1 F2 768
E1 F3 781
E1 F4 1257
E1 F5 658
E1 F6 1246
E1 F7 1254
E1 F8 870
E1 F9 651
E1 G0 993
E1 G1 687
E1 G2 1036
E1 G3 869
E1 G4 1316
E1 G5 1315
E1 G6 1199
E1 G7 778
E1 G8 1299
E1 G9 804
E1 H0 1276
E1 H1 1020
E1 H2 1311
E1 H3 1259
E1 H4 1215
E1 H5 857
E1 H6 1253
E1 H7 1219
E1 H8 1132
E1 H9 1317
E1 I0 1320
E1 I1 946
E1 I2 1215
E1 I3 882
E1 I4 733
E1 I5 727
E1 I6 1323
E1 I7 1082
E1 I8 884
E1 I9 1319
E1 J0 1301
E1 J1 1322
E1 J2 745
E1 J3 1243
E1 J4 856
E1 J5 830
E1 J6 1267
E1 J7 1308
E1 J8 1186
E1 J9 1295
E2 E3 947
E2 E4 539
E2 E5 874
E2 E6 522
E2 E7 179
E2 E8 48
E2 E9 164
E2 F0 814
E2 F1 620
E2 F2 1278
E2 F3 585
E2 F4 874
E2 F5 1002
E2 F6 142
E2 F7 912
E2 F8 1334
E2 F9 1078
E2 G0 1221
E2 G1 1125
E2 G2 929
E2 G3 890
E2 G4 12
E2 G5 568
E2 G6 871
E2 G7 574
E2 G8 308
E2 G9 598
E2 H0 726
E2 H1 971
E2 H2 214
E2 H3 71
E2 H4 117
E2 H5 1064
E2 H6 724
E2 H7 343
E2 H8 898
